tutorial_id,tutorial_title,file,track,rank,domain,root,spec_path,difficulty,score,confidence,evidence_terms,source_line
ioc-entity-lymphoma,Lymphoma Modal (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Benign Disorders of the Lymphoid Tissues > Lymph Node,,1.439,high,lymph; node; lymphoid,2458
ioc-entity-lymphoma,Lymphoma Modal (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Testing in Hematology and Hematopathology > Flow Cytometry,,1.3378,high,flow; cytometry,2326
ioc-entity-lymphoma,Lymphoma Modal (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Lymphoid Neoplasms > Large cell Lymphomas,,1.2765,high,large; cell; lymphoma; lymphoid,2576
ioc-entity-lymphoma,Lymphoma Modal (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Lymphoid Neoplasms > Large cell Lymphomas > Other Large B-cell Lymphomas,F,1.1907,high,large; cell; lymphoma; lymphoid,2579
ioc-entity-lymphoma,Lymphoma Modal (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Lymphoid Neoplasms > Large cell Lymphomas > Burkitt Lymphoma,C,1.1127,high,lymphoma; lymphoid; large; cell,2580
ioc-entity-lymphoma,Lymphoma Modal (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Metastatic Neoplasms > Metastases to the Lymph Nodes,C,1.1099,high,lymph; node; metastatic,2622
ioc-entity-meningioma,Meningioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Neuropathology,"Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Atypical Meningioma",AR,1.3191,high,atypical; meningioma; diagnostic,14459
ioc-entity-meningioma,Meningioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Neuropathology,"Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Atypical Meningioma > Anaplastic Meningioma",AR,1.0424,high,meningioma; diagnostic; atypical,14460
ioc-entity-meningioma,Meningioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Neuropathology,"Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Meningioma, NOS",AR,0.9828,high,meningioma; diagnostic; atypical,14458
ioc-entity-meningioma,Meningioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Neuropathology,"Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Meningioma, Secretory",F,0.9803,high,meningioma; diagnostic; atypical,14467
ioc-entity-meningioma,Meningioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Neuropathology,"Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atypical Neurofibromatous Neoplasm of Uncertain Biologic > Meningioma, Microcystic",F,0.9794,high,meningioma; diagnostic; atypical,14466
ioc-entity-meningioma,Meningioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Neuropathology,"Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Marinesco Bodies",F,0.9707,high,bodie; diagnostic,12837
ioc-entity-metastasiscns,Metastatic Tumor (CNS),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Carcinoma,F,1.2538,high,carcinoma; lung; primary,5025
ioc-entity-metastasiscns,Metastatic Tumor (CNS),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Lung FNA > Epithelial,AR,1.0988,high,epithelial; lung; primary,4999
ioc-entity-metastasiscns,Metastatic Tumor (CNS),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Lung Primary > Fibrolamellar Carcinoma > Carcinoma,AR,1.0047,high,carcinoma; lung; primary,5191
ioc-entity-metastasiscns,Metastatic Tumor (CNS),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Langerhans Cell Histiocytosis > Metastatic,F,1.0008,high,metastatic; lung; primary; cell,5024
ioc-entity-metastasiscns,Metastatic Tumor (CNS),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > GI Primary,F,0.9898,high,gi; primary; lung,4425
ioc-entity-metastasiscns,Metastatic Tumor (CNS),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > The Urinary Tract > CNS,C,0.956,high,cn; lung; primary,4712
ioc-entity-metastaticliver,Metastatic Tumor (Liver),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Gastrointestinal,"The Digestive System > The Liver and Biliary Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Hepatocellular carcinoma",AR,1.364,high,hepatocellular; carcinoma; liver,2411
ioc-entity-metastaticliver,Metastatic Tumor (Liver),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Mucinous neoplasms > Adenocarcinoma,AR,1.2714,high,adenocarcinoma; cancer,2256
ioc-entity-metastaticliver,Metastatic Tumor (Liver),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.1949,high,adenocarcinoma,1939
ioc-entity-metastaticliver,Metastatic Tumor (Liver),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.1949,high,adenocarcinoma,2099
ioc-entity-metastaticliver,Metastatic Tumor (Liver),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > Hepatocellular Carcinoma,AR,1.0042,high,hepatocellular; carcinoma; primary,5184
ioc-entity-metastaticliver,Metastatic Tumor (Liver),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Chemical Pathology,Chemical Pathology > Liver Disease > Diagnostic Liver Tests,,0.7016,high,diagnostic; liver,1983
ioc-entity-mucinous,Mucinous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Pseudomyxoma Peritonei,F,1.0435,high,pseudomyxoma; peritonei,4427
ioc-entity-mucinous,Mucinous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Pseudomyxoma Peritonei,F,1.0435,high,pseudomyxoma; peritonei,4498
ioc-entity-mucinous,Mucinous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Dermatopathology,Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Mucinous Carcinoma,F,0.9214,high,mucinou; carcinoma,8500
ioc-entity-mucinous,Mucinous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Mucinous carcinoma,AR,0.8186,high,mucinou; carcinoma,423
ioc-entity-mucinous,Mucinous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Male Reproductive,Male Reproductive System > The Ovaries > Mucinous tumors,C,0.7967,high,mucinou,3232
ioc-entity-mucinous,Mucinous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Lung FNA > Epithelial,AR,0.7719,high,epithelial,4999
ioc-entity-papillary,Papillary Thyroid Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Papillary carcinoma",C,1.5555,high,papillary; carcinoma; thyroid,2702
ioc-entity-papillary,Papillary Thyroid Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Thyroiditis",C,1.4558,high,thyroiditi; thyroid,2693
ioc-entity-papillary,Papillary Thyroid Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Papillary",AR,1.3274,high,papillary,16973
ioc-entity-papillary,Papillary Thyroid Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Parathyroid Pathology > Thyroiditis",AR,1.2905,high,thyroiditi,16966
ioc-entity-papillary,Papillary Thyroid Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Parathyroid Pathology > Carcinoma",AR,1.2338,high,carcinoma,16971
ioc-entity-papillary,Papillary Thyroid Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Endocrine,The Endocrine System > The Thyroid,C,1.2289,high,thyroid,2667
ioc-entity-papillarykidney,Papillary Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > End Stage Renal Disease,C,0.9821,high,renal,653
ioc-entity-papillarykidney,Papillary Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Monoclonal gammopathy associated renal disease,AR,0.9753,high,renal,625
ioc-entity-papillarykidney,Papillary Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Genitourinary,"The Genitourinary System > Kidney > Medical Kidney Disease > Renal transplantation, donor assessment",AR,0.9753,high,renal,655
ioc-entity-papillarykidney,Papillary Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Tissue processing of renal biopsies,C,0.9731,high,renal,741
ioc-entity-papillarykidney,Papillary Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Papillary Renal Cell Carcinoma,AR,0.8854,high,papillary; renal; cell; carcinoma,5900
ioc-entity-papillarykidney,Papillary Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Testing in Hematology and Hematopathology > Immunohistochemistry,,0.5908,high,immunohistochemistry,2323
ioc-entity-papillarythyroid,Papillary Thyroid Carcinoma Metastasis (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Endocrine,The Endocrine System > The Skin and Nails > Benign Disorders of the Lymphoid Tissues > Lymph Node,AR,1.7168,high,lymph; node; benign; lymphoid; tissue,12185
ioc-entity-papillarythyroid,Papillary Thyroid Carcinoma Metastasis (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,The Endocrine System > The Skin and Nails > Other Lymphoid Cells > Lymph Nodes,C,1.6062,high,lymph; node; lymphoid; cell,11891
ioc-entity-papillarythyroid,Papillary Thyroid Carcinoma Metastasis (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Papillary carcinoma",C,1.5555,high,papillary; carcinoma; thyroid,2702
ioc-entity-papillarythyroid,Papillary Thyroid Carcinoma Metastasis (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Classic",AR,1.3443,high,classic,17171
ioc-entity-papillarythyroid,Papillary Thyroid Carcinoma Metastasis (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Papillary",AR,1.3274,high,papillary,16973
ioc-entity-papillarythyroid,Papillary Thyroid Carcinoma Metastasis (Head & Neck),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Follicular",C,1.3254,high,follicular,16972
ioc-entity-sclerosing,Complex Sclerosing Lesion (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Carcinoma,F,1.6481,high,carcinoma; breast,5025
ioc-entity-sclerosing,Complex Sclerosing Lesion (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Radial Scar,C,1.6393,high,radial; scar; breast,328
ioc-entity-sclerosing,Complex Sclerosing Lesion (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Tubular carcinoma,AR,1.575,high,tubular; carcinoma; breast,422
ioc-entity-sclerosing,Complex Sclerosing Lesion (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Fibrolamellar Carcinoma > Carcinoma,AR,1.485,high,carcinoma; breast,5191
ioc-entity-sclerosing,Complex Sclerosing Lesion (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > The Urinary Tract > Carcinoma,F,1.4511,high,carcinoma; breast,4794
ioc-entity-sclerosing,Complex Sclerosing Lesion (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Squamous Cell Carcinoma,AR,1.2805,high,cell; carcinoma; breast,5002
ioc-entity-serous,Serous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Carcinoma,F,0.7669,high,carcinoma,5025
ioc-entity-serous,Serous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Papillary",AR,0.7224,high,papillary,16973
ioc-entity-serous,Serous Tumor (Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Male Reproductive,"Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Endometrioid adenocarcinoma > Serous carcinoma",C,0.6915,high,serou; carcinoma,3113
